time	running	waiting
2026-08-31 07:02:21	1.0	0.0
2026-08-31 07:02:51	1.0	0.0
2026-08-31 07:03:21	1.0	0.0
2026-08-31 07:03:51	1.0	0.0
2026-08-31 07:04:21	1.0	0.0
2026-08-31 07:04:51	1.0	0.0
2026-08-31 07:05:21	1.0	0.0
2026-08-31 07:05:51	1.0	0.0
2026-08-31 07:06:21	1.0	0.0
2026-08-31 07:06:51	1.0	0.0
2026-08-31 07:07:21	1.0	0.0
2026-08-31 07:07:51	1.0	0.0
2026-08-31 07:08:21	1.0	0.0
2026-08-31 07:08:51	1.0	0.0
2026-08-31 07:09:21	1.0	0.0
2026-08-31 07:09:51	1.0	0.0
2026-08-31 07:10:22	1.0	0.0
2026-08-31 07:10:52	1.0	0.0
2026-08-31 07:11:22	1.0	0.0
2026-08-31 07:11:52	1.0	0.0
2026-08-31 07:12:22	1.0	0.0
2026-08-31 07:12:52	1.0	0.0
2026-08-31 07:13:22	1.0	0.0
2026-08-31 07:13:52	1.0	0.0
2026-08-31 07:14:22	1.0	0.0
2026-08-31 07:14:52	1.0	0.0
2026-08-31 07:15:22	1.0	0.0
2026-08-31 07:15:52	1.0	0.0
2026-08-31 07:16:22	1.0	0.0
2026-08-31 07:16:52	1.0	0.0
2026-08-31 07:17:22	1.0	0.0
2026-08-31 07:17:52	1.0	0.0
2026-08-31 07:18:22	1.0	0.0
2026-08-31 07:18:53	1.0	0.0
2026-08-31 07:19:23	1.0	0.0
2026-08-31 07:19:53	1.0	0.0
2026-08-31 07:20:23	1.0	0.0
2026-08-31 07:20:53	1.0	0.0
2026-08-31 07:21:23	1.0	0.0
2026-08-31 07:21:53	1.0	0.0
2026-08-31 07:22:23	1.0	0.0
2026-08-31 07:22:53	1.0	0.0
2026-08-31 07:23:23	1.0	0.0
2026-08-31 07:23:53	1.0	0.0
2026-08-31 07:24:23	1.0	0.0
2026-08-31 07:24:53	1.0	0.0
2026-08-31 07:25:23	1.0	0.0
2026-08-31 07:25:53	1.0	0.0
2026-08-31 07:26:23	1.0	0.0
2026-08-31 07:26:53	1.0	0.0
2026-08-31 07:27:24	1.0	0.0
2026-08-31 07:27:54	1.0	0.0
2026-08-31 07:28:24	1.0	0.0
2026-08-31 07:28:54	1.0	0.0
2026-08-31 07:29:24	1.0	0.0
2026-08-31 07:29:54	1.0	0.0
2026-08-31 07:30:24	1.0	0.0
2026-08-31 07:30:54	1.0	0.0
2026-08-31 07:31:24	1.0	0.0
2026-08-31 07:31:54	1.0	0.0
2026-08-31 07:32:24	1.0	0.0
2026-08-31 07:32:54	1.0	0.0
2026-08-31 07:33:24	1.0	0.0
